Legend: waktu, epoch 1970, epoch 1980, latitude, longitude, altitude, gx, gy, gz, ax, ay, az 
(2023-05-26_16-43-10.224, 1685094190.222754, 1369129390.222754, -7.316236166666667, 112.790276, 29.6, 0.006853805854916573, -0.0008728019893169403, 0.0024318257346749306, 0.43755820393562317, -0.040954895317554474, -9.80593204498291) 
(2023-05-26_16-43-10.322, 1685094190.318767, 1369129390.318767, -7.316236166666667, 112.790276, 29.6, -0.0047914739698171616, 0.0033502504229545593, 0.006036763079464436, 0.5515577793121338, 0.04503543674945831, -9.719792366027832) 
(2023-05-26_16-43-10.448, 1685094190.44587, 1369129390.44587, -7.316236166666667, 112.790276, 29.6, -0.010253033600747585, 0.03222302347421646, -0.0148245170712471, 0.5611945390701294, -0.026703208684921265, -9.772534370422363) 
(2023-05-26_16-43-10.545, 1685094190.541294, 1369129390.541294, -7.316236166666667, 112.790276, 29.6, -0.010355238802731037, -0.0009646173566579819, 0.003589365631341934, 0.5611011385917664, -0.07442875951528549, -9.652819633483887) 
(2023-05-26_16-43-10.656, 1685094190.652304, 1369129390.652304, -7.316236166666667, 112.790276, 29.6, -0.004164604470133781, 0.0070402491837739944, 0.004196438938379288, 0.7371703386306763, 0.006607450544834137, -9.763134002685547) 
(2023-05-26_16-43-10.767, 1685094190.763844, 1369129390.763844, -7.316236166666667, 112.790276, 29.6, -0.00169382244348526, 0.015053764916956425, -0.0037533952854573727, 0.6183761358261108, -0.09846892207860947, -9.80138111114502) 
(2023-05-26_16-43-10.862, 1685094190.859362, 1369129390.859362, -7.316236166666667, 112.790276, 29.6, -0.007272819057106972, 0.006438540294766426, -0.0043562473729252815, 0.6945585012435913, -0.08901690691709518, -9.868517875671387) 
(2023-05-26_16-43-10.959, 1685094190.954885, 1369129390.954885, -7.316236166666667, 112.790276, 29.6, -0.010288083925843239, 0.01438258308917284, 0.00048881396651268, 0.6945368051528931, -0.08900519460439682, -9.849359512329102) 
(2023-05-26_16-43-11.067, 1685094191.064416, 1369129391.064416, -7.316236166666667, 112.790276, 29.6, -0.007317657582461834, -0.008928293362259865, 0.004846748895943165, 0.6704918146133423, -0.06495613604784012, -9.638567924499512) 
(2023-05-26_16-43-11.175, 1685094191.174001, 1369129391.174001, -7.316236166666667, 112.790276, 29.6, -0.009123389609158039, 0.005202131345868111, -0.004359045531600714, 0.6991242170333862, -0.012475751340389252, -9.758312225341797) 
(2023-05-26_16-43-11.287, 1685094191.284805, 1369129391.284805, -7.316236166666667, 112.790276, 29.6, 0.0001204516738653183, 0.005229588598012924, 0.0017771190032362938, 0.5611853003501892, 0.06407631188631058, -9.834745407104492) 
(2023-05-26_16-43-11.381, 1685094191.380325, 1369129391.380325, -7.316236166666667, 112.790276, 29.6, -0.002371709793806076, 0.0009323768317699432, -0.0012692809104919434, 0.6849848031997681, -0.1940837800502777, -9.734457969665527) 
(2023-05-26_16-43-11.482, 1685094191.479868, 1369129391.479868, -7.316236166666667, 112.790276, 29.6, -0.004785209894180298, 0.004577241837978363, 0.006032817997038364, 0.594534158706665, -0.12708339095115662, -9.729525566101074) 
(2023-05-26_16-43-11.589, 1685094191.586384, 1369129391.586384, -7.316236166666667, 112.790276, 29.6, 0.0007494650781154633, 0.0027551911771297455, 0.009110192768275738, 0.6992008686065674, 0.05436927080154419, -9.878015518188477) 
(2023-05-26_16-43-11.682, 1685094191.680411, 1369129391.680411, -7.316236166666667, 112.790276, 29.6, -0.00730324350297451, 0.0009190421551465988, -0.004948731511831284, 0.5993107557296753, -0.0936548039317131, -9.772618293762207) 
(2023-05-26_16-43-11.761, 1685094191.759999, 1369129391.759999, -7.316236166666667, 112.790276, 29.6, -0.004084961488842964, 0.02176021784543991, 0.0053695691749453545, 0.7563645839691162, -0.1081613227725029, -9.820701599121094) 
(2023-05-26_16-43-11.840, 1685094191.839851, 1369129391.839851, -7.316236166666667, 112.790276, 29.6, -0.009187289513647556, -0.00028792209923267365, -0.014105193316936493, 0.5279433727264404, -0.08880945295095444, -9.767745018005371) 
(2023-05-26_16-43-11.919, 1685094191.918073, 1369129391.918073, -7.316236166666667, 112.790276, 29.6, 0.006912890821695328, 0.012016492895781994, 0.000559655949473381, 0.5708495378494263, -0.06978604942560196, -9.86357593536377) 
(2023-05-26_16-43-12.000, 1685094191.996047, 1369129391.996047, -7.316236166666667, 112.790276, 29.6, 0.0006698630750179291, -0.008883560076355934, 0.0036554858088493347, 0.3947381377220154, 0.10719136148691177, -9.915956497192383) 
(2023-05-26_16-43-12.095, 1685094192.091564, 1369129392.091564, -7.316236166666667, 112.790276, 29.6, 0.003237243741750717, 0.01321876235306263, 0.0023729512467980385, 0.6800718307495117, -0.041111961007118225, -9.715200424194336) 
(2023-05-26_16-43-12.214, 1685094192.211097, 1369129392.211097, -7.316236166666667, 112.790276, 29.6, -0.012083988636732101, 0.029120612889528275, -0.006888221018016338, 0.7039352655410767, -0.055507563054561615, -9.772713661193848) 
(2023-05-26_16-43-12.365, 1685094192.360152, 1369129392.360152, -7.316236166666667, 112.790276, 29.5, -0.016469404101371765, 0.0020557641983032227, 0.00843896996229887, 0.6088764667510986, -0.041137248277664185, -9.85881233215332) 
(2023-05-26_16-43-12.489, 1685094192.486698, 1369129392.486698, -7.316236166666667, 112.790276, 29.5, 0.003141505643725395, -0.003335803747177124, -0.0006249900907278061, 0.6610862016677856, 0.06398873031139374, -9.834858894348145) 
(2023-05-26_16-43-12.584, 1685094192.582222, 1369129392.582222, -7.316236166666667, 112.790276, 29.5, 0.00128878653049469, 0.0015921853482723236, -0.009801183827221394, 0.689622163772583, -0.06980539113283157, -9.724807739257812) 
(2023-05-26_16-43-12.694, 1685094192.691756, 1369129392.691756, -7.316236166666667, 112.790276, 29.5, -0.005403658375144005, -0.00405016727745533, 0.01704258844256401, 0.5327967405319214, -0.09364325553178787, -9.849180221557617) 
(2023-05-26_16-43-12.789, 1685094192.787273, 1369129392.787273, -7.316236166666667, 112.790276, 29.5, 0.0037781614810228348, -0.0021194126456975937, 0.0036450205370783806, 0.5994368195533752, -0.002948477864265442, -9.954573631286621) 
(2023-05-26_16-43-12.901, 1685094192.898823, 1369129392.898823, -7.316236166666667, 112.790276, 29.5, -0.0035493243485689163, 0.011972944252192974, -0.002529784105718136, 0.48045024275779724, 0.049740247428417206, -9.94482707977295) 
(2023-05-26_16-43-13.017, 1685094193.010347, 1369129393.010347, -7.316236166666667, 112.790276, 29.5, 0.002541622146964073, 0.00835672952234745, -0.012869615107774734, 0.6182163953781128, -0.04582882672548294, -9.700764656066895) 
(2023-05-26_16-43-13.122, 1685094193.118902, 1369129393.118902, -7.316236166666667, 112.790276, 29.5, 0.008701281622052193, 0.00283132866024971, -0.0018449779599905014, 0.49473345279693604, -0.1796037256717682, -9.777341842651367) 
(2023-05-26_16-43-13.213, 1685094193.2125, 1369129393.2125, -7.316236166666667, 112.790276, 29.5, -0.013925323262810707, 0.017399821430444717, 0.010229363106191158, 0.4994598925113678, -0.0458182618021965, -9.853901863098145) 
(2023-05-26_16-43-13.309, 1685094193.307418, 1369129393.307418, -7.316236166666667, 112.790276, 29.5, 0.000669943168759346, -0.0027211233973503113, -0.004907665308564901, 0.6610811948776245, 0.0018825903534889221, -9.782209396362305) 
(2023-05-26_16-43-13.386, 1685094193.384394, 1369129393.384394, -7.316236166666667, 112.790276, 29.5, -0.009063564240932465, 0.006382014602422714, 0.010282867588102818, 0.6039666533470154, -0.0028296709060668945, -9.753409385681152) 
(2023-05-26_16-43-13.478, 1685094193.47718, 1369129393.47718, -7.316236166666667, 112.790276, 29.5, -0.004249019548296928, 0.0028007403016090393, -0.012876585125923157, 0.7753304243087769, -0.18458572030067444, -9.705815315246582) 
(2023-05-26_16-43-13.556, 1685094193.5557, 1369129393.5557, -7.316236166666667, 112.790276, 29.5, 0.0038439854979515076, 0.013845211826264858, -0.0006779935210943222, 0.7371889352798462, -0.13195323944091797, -9.672211647033691) 
(2023-05-26_16-43-13.687, 1685094193.685228, 1369129393.685228, -7.316236166666667, 112.790276, 29.5, 0.006834149360656738, -0.0020880158990621567, -0.0012256922200322151, 0.5373221635818481, 0.016362853348255157, -9.729373931884766) 
(2023-05-26_16-43-13.796, 1685094193.793752, 1369129393.793752, -7.316236166666667, 112.790276, 29.5, -0.010295332409441471, 0.006377700716257095, 0.00966812763363123, 0.5041972398757935, -0.060144491493701935, -9.825177192687988) 
(2023-05-26_16-43-13.939, 1685094193.936306, 1369129393.936306, -7.316236166666667, 112.790276, 29.5, -0.01949308253824711, 0.01493721641600132, 0.004114581272006035, 0.508882462978363, -0.002778470516204834, -9.805989265441895) 
(2023-05-26_16-43-14.036, 1685094194.032293, 1369129394.032293, -7.316236166666667, 112.790276, 29.5, -0.011524396948516369, 0.008219758979976177, 0.007216733880341053, 0.7230640649795532, -0.15113049745559692, -9.787161827087402) 
(2023-05-26_16-43-14.177, 1685094194.173844, 1369129394.173844, -7.316236166666667, 112.790276, 29.5, 0.0037817228585481644, -0.002738798037171364, 0.0054777273908257484, 0.5660300254821777, -0.017194479703903198, -9.849170684814453) 
(2023-05-26_16-43-14.317, 1685094194.301372, 1369129394.301372, -7.316236166666667, 112.790276, 29.5, -0.004223916679620743, 0.010789922438561916, -0.017173947766423225, 0.5755981206893921, -0.10322882980108261, -9.830074310302734) 
(2023-05-26_16-43-14.444, 1685094194.443458, 1369129394.443458, -7.316236166666667, 112.790276, 29.5, -0.0023318473249673843, 0.011373579502105713, -0.004964291583746672, 0.6420866250991821, -0.012452058494091034, -9.801355361938477) 
(2023-05-26_16-43-14.573, 1685094194.570995, 1369129394.570995, -7.316236166666667, 112.790276, 29.5, -0.006774773821234703, -0.010710680857300758, -0.012231921777129173, 0.6753755807876587, 0.006635315716266632, -9.806171417236328) 
(2023-05-26_16-43-14.668, 1685094194.665521, 1369129394.665521, -7.316236166666667, 112.790276, 29.5, -0.009714039042592049, 0.006410282105207443, 0.0005167145282030106, 0.6469631195068359, -0.1176280751824379, -9.825373649597168) 
(2023-05-26_16-43-14.781, 1685094194.77805, 1369129394.77805, -7.316236166666667, 112.790276, 29.5, 0.013017186895012856, 0.005307285115122795, -0.0018371334299445152, 0.604084849357605, -0.06978010386228561, -9.806138038635254) 
(2023-05-26_16-43-14.893, 1685094194.888581, 1369129394.888581, -7.316236166666667, 112.790276, 29.5, 0.009866917505860329, -0.0026524458080530167, -0.01158662885427475, 0.6372416019439697, -0.017177976667881012, -9.719927787780762) 
(2023-05-26_16-43-15.016, 1685094195.013114, 1369129395.013114, -7.316236166666667, 112.790276, 29.5, -0.009737646207213402, 0.010128548368811607, -0.011089766398072243, 0.6182948350906372, 0.006682433187961578, -9.810895919799805) 
(2023-05-26_16-43-15.111, 1685094195.108638, 1369129395.108638, -7.316236166666667, 112.790276, 29.5, -0.012217478826642036, -0.0071207694709300995, 0.007263817824423313, 0.5803912878036499, -0.13191810250282288, -9.839675903320312) 
(2023-05-26_16-43-15.207, 1685094195.204161, 1369129395.204161, -7.316236166666667, 112.790276, 29.5, 0.004409573972225189, 0.0077290963381528854, -0.005537966266274452, 0.5611107349395752, 0.06889425218105316, -9.772476196289062) 
(2023-05-26_16-43-15.318, 1685094195.31569, 1369129395.31569, -7.316236166666667, 112.790276, 29.5, -0.0036066509783267975, -0.0027666520327329636, 0.0023995256051421165, 0.4563576281070709, 0.07859259843826294, -9.69571590423584) 
(2023-05-26_16-43-15.416, 1685094195.411213, 1369129395.411213, -7.316236166666667, 112.790276, 29.5, -0.005324875935912132, 0.013135558925569057, 0.01454636175185442, 0.7372298240661621, -0.1415305733680725, -9.700958251953125) 
(2023-05-26_16-43-15.493, 1685094195.490329, 1369129395.490329, -7.316236166666667, 112.790276, 29.5, -0.007867584936320782, 0.00025529786944389343, 0.00969685334712267, 0.5326229929924011, 0.07366693764925003, -9.825127601623535) 
(2023-05-26_16-43-15.571, 1685094195.569061, 1369129395.569061, -7.316236166666667, 112.790276, 29.5, -0.016979897394776344, 0.022913437336683273, 0.007759387604892254, 0.6088201999664307, -0.11277090758085251, -9.7534818649292) 
(2023-05-26_16-43-15.651, 1685094195.649626, 1369129395.649626, -7.316236166666667, 112.790276, 29.5, 0.0037711169570684433, 0.005281791090965271, -0.00858354289084673, 0.565919041633606, -0.06968817859888077, -9.71030044555664) 
(2023-05-26_16-43-15.749, 1685094195.745163, 1369129395.745163, -7.316236166666667, 112.790276, 29.5, -0.004822675138711929, 0.0064589474350214005, -0.006788231432437897, 0.6705554723739624, -0.06976822763681412, -9.691258430480957) 
(2023-05-26_16-43-15.857, 1685094195.854701, 1369129395.854701, -7.316236166666667, 112.790276, 29.5, -0.0157589390873909, 0.015532253310084343, 0.015720736235380173, 0.6705682277679443, -0.04110947996377945, -9.72476863861084) 
(2023-05-26_16-43-15.951, 1685094195.950236, 1369129395.950236, -7.316236166666667, 112.790276, 29.5, 0.0013129860162734985, 0.008965910412371159, -0.013486328534781933, 0.5231241583824158, -0.09832694381475449, -9.705477714538574) 
(2023-05-26_16-43-16.047, 1685094196.045792, 1369129396.045792, -7.316236166666667, 112.790276, 29.5, -0.012111915275454521, 0.010041403584182262, 0.012090521864593029, 0.618350625038147, -0.1557864248752594, -9.734359741210938) 
(2023-05-26_16-43-16.146, 1685094196.141332, 1369129396.141332, -7.316236166666667, 112.790276, 29.5, 0.0001124255359172821, 0.005852896720170975, -0.0012760749086737633, 0.5517061948776245, 0.0115119069814682, -9.825187683105469) 
(2023-05-26_16-43-16.237, 1685094196.235262, 1369129396.235262, -7.316236166666667, 112.790276, 29.5, -0.0102831507101655, 0.01622699573636055, -0.000737595371901989, 0.5564960241317749, -0.0936172679066658, -9.772570610046387) 
(2023-05-26_16-43-16.330, 1685094196.328805, 1369129396.328805, -7.316236166666667, 112.790276, 29.5, -0.010931557975709438, 0.003928430378437042, 0.0072327954694628716, 0.5423336029052734, -0.17488309741020203, -9.806132316589355) 
(2023-05-26_16-43-16.410, 1685094196.408205, 1369129396.408205, -7.316236166666667, 112.790276, 29.5, -0.006054012104868889, 0.0052217524498701096, -0.005568292457610369, 0.5326935052871704, -0.031478554010391235, -9.806034088134766) 
(2023-05-26_16-43-16.490, 1685094196.486994, 1369129396.486994, -7.316236166666667, 112.790276, 29.5, 0.0037165340036153793, -0.00453021377325058, -0.009772459045052528, 0.6420109272003174, 0.030587293207645416, -9.767801284790039) 
(2023-05-26_16-43-16.583, 1685094196.582489, 1369129396.582489, -7.316236166666667, 112.790276, 29.5, -0.0023036953061819077, 0.013813821598887444, -0.0007004756480455399, 0.6420531272888184, 0.025786925107240677, -9.801332473754883) 
(2023-05-26_16-43-16.662, 1685094196.661682, 1369129396.661682, -7.316236166666667, 112.790276, 29.5, -0.010360090993344784, 0.0033534038811922073, -0.0037473775446414948, 0.7277755737304688, -0.11766675859689713, -9.772778511047363) 
(2023-05-26_16-43-16.759, 1685094196.75723, 1369129396.75723, -7.316236166666667, 112.790276, 29.5, -0.015166488476097584, 0.015555019490420818, 0.009620544500648975, 0.6706691980361938, -0.06982970982789993, -9.79184341430664) 
(2023-05-26_16-43-16.855, 1685094196.852763, 1369129396.852763, -7.316236166666667, 112.790276, 29.5, -0.005988229066133499, 0.01810515858232975, -0.005609731189906597, 0.5850510597229004, -0.13186955451965332, -9.753466606140137) 
(2023-05-26_16-43-17.043, 1685094197.042586, 1369129397.042586, -7.316236166666667, 112.790276, 29.5, -0.002370258793234825, 0.009558608755469322, -0.012891546823084354, 0.5660560131072998, 0.021012287586927414, -9.901833534240723) 
(2023-05-26_16-43-17.267, 1685094197.263939, 1369129397.263939, -7.316236166666667, 112.790276, 29.4, -0.005975512787699699, 0.0008389540016651154, 0.021906506270170212, 0.5992296934127808, 0.09749327600002289, -9.849138259887695) 
(2023-05-26_16-43-17.415, 1685094197.412482, 1369129397.412482, -7.316236166666667, 112.790276, 29.4, -0.015801772475242615, 0.016802426427602768, 0.002291417680680752, 0.6326653957366943, -0.05071491748094559, -9.854055404663086) 
(2023-05-26_16-43-17.558, 1685094197.554551, 1369129397.554551, -7.316236166666667, 112.790276, 29.4, -0.012094921432435513, 0.012491459958255291, 0.013303115032613277, 0.5659523010253906, 0.10228770971298218, -9.873044967651367) 
(2023-05-26_16-43-17.702, 1685094197.697097, 1369129397.697097, -7.316236166666667, 112.790276, 29.4, 0.0031711123883724213, 0.007730670273303986, -0.007983439601957798, 0.5946497917175293, -0.09848029166460037, -9.854042053222656) 
(2023-05-26_16-43-17.804, 1685094197.802639, 1369129397.802639, -7.316236166666667, 112.790276, 29.4, 0.001918397843837738, 0.010209780186414719, -0.017759736627340317, 0.5611811280250549, 0.06885618716478348, -9.834742546081543) 
(2023-05-26_16-43-17.918, 1685094197.914191, 1369129397.914191, -7.316236166666667, 112.790276, 29.4, 0.003199612721800804, 0.00277559831738472, 0.006678207777440548, 0.6087319850921631, -0.05539194494485855, -9.719918251037598) 
(2023-05-26_16-43-18.107, 1685094198.103852, 1369129398.103852, -7.316236166666667, 112.790276, 29.4, -0.004160016775131226, 0.016279976814985275, -0.007427799981087446, 0.5849612951278687, -0.01715845614671707, -9.76297664642334) 
(2023-05-26_16-43-18.236, 1685094198.229924, 1369129398.229924, -7.316236166666667, 112.790276, 29.4, -0.005354788154363632, 0.012545617297291756, 0.007225402630865574, 0.6992189884185791, -0.06508070975542068, -9.801451683044434) 
(2023-05-26_16-43-18.383, 1685094198.381976, 1369129398.381976, -7.316236166666667, 112.790276, 29.4, -0.004789547994732857, 0.013824819587171078, -0.008032399229705334, 0.5422099828720093, -0.10792972892522812, -9.748614311218262) 
(2023-05-26_16-43-18.535, 1685094198.533369, 1369129398.533369, -7.316236166666667, 112.790276, 29.4, -0.017062203958630562, 0.009428313001990318, 0.0041413335129618645, 0.504091739654541, 0.035464685410261154, -9.805960655212402) 
(2023-05-26_16-43-18.629, 1685094198.627911, 1369129398.627911, -7.316236166666667, 112.790276, 29.4, -0.012090376578271389, 0.01864996924996376, 0.005960454232990742, 0.5612385272979736, -0.0028389841318130493, -9.829997062683105) 
(2023-05-26_16-43-18.739, 1685094198.737465, 1369129398.737465, -7.316236166666667, 112.790276, 29.4, -0.012734625488519669, 0.016824010759592056, 0.0004719281569123268, 0.6612105369567871, 0.02092302218079567, -9.911520957946777) 
(2023-05-26_16-43-18.850, 1685094198.848295, 1369129398.848295, -7.316236166666667, 112.790276, 29.4, 0.003200635313987732, 0.012634708546102047, -0.0067787375301122665, 0.6848616600036621, 0.0018646642565727234, -9.777445793151855) 
(2023-05-26_16-43-18.960, 1685094198.959838, 1369129398.959838, -7.316236166666667, 112.790276, 29.4, -0.01832619681954384, 0.002673584967851639, 0.004158543422818184, 0.6325849294662476, -0.026783332228660583, -9.801353454589844) 
(2023-05-26_16-43-19.041, 1685094199.039392, 1369129399.039392, -7.316236166666667, 112.790276, 29.4, -0.00168626569211483, 0.012582116760313511, 0.00174669548869133, 0.5088880062103271, 0.04021696746349335, -9.844280242919922) 
(2023-05-26_16-43-19.124, 1685094199.121411, 1369129399.121411, -7.316236166666667, 112.790276, 29.4, -0.008524836041033268, -0.005872979760169983, 0.006663116626441479, 0.5040782690048218, -0.017081700265407562, -9.753305435180664) 
(2023-05-26_16-43-19.200, 1685094199.198933, 1369129399.198933, -7.316236166666667, 112.790276, 29.4, 0.0026120953261852264, 0.004597242921590805, 0.011551993899047375, 0.5993068814277649, -0.1509840190410614, -9.72475528717041) 
(2023-05-26_16-43-19.295, 1685094199.292479, 1369129399.292479, -7.316236166666667, 112.790276, 29.4, -0.00412142276763916, -0.001625237986445427, 0.02802358940243721, 0.44704586267471313, 0.04504812881350517, -9.848998069763184) 
(2023-05-26_16-43-19.404, 1685094199.401005, 1369129399.401005, -7.316236166666667, 112.790276, 29.4, -0.0023319702595472336, 0.002129925414919853, 0.007880435325205326, 0.6421182155609131, -0.22746145725250244, -9.66258430480957) 
(2023-05-26_16-43-19.480, 1685094199.479296, 1369129399.479296, -7.316236166666667, 112.790276, 29.4, -0.013975443318486214, 0.0075838929042220116, 0.010260936804115772, 0.6229956150054932, 0.040152013301849365, -9.786931991577148) 
